"","accession","pval_bon: wt VS ko","pval_bon: wt-cyto-no glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-mem-no glu","pval_bon: wt-mem-no glu VS Δ-mem-no glu","pval_bon: Δ-mem-no glu VS Δ-mem-glu","pval_BY: wt VS ko","pval_BY: wt-cyto-no glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-mem-no glu","pval_BY: wt-mem-no glu VS Δ-mem-no glu","pval_BY: Δ-mem-no glu VS Δ-mem-glu","pval_BH: wt VS ko","pval_BH: wt-cyto-no glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-mem-no glu","pval_BH: wt-mem-no glu VS Δ-mem-no glu","pval_BH: Δ-mem-no glu VS Δ-mem-glu","AoverB: wt VS ko","AoverB: wt-cyto-no glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-mem-no glu","AoverB: wt-mem-no glu VS Δ-mem-no glu","AoverB: Δ-mem-no glu VS Δ-mem-glu"
"656","Q62425",1,1,1,1,0,1,1,1,1,1,0,1,0.620655241610002,1,1,1,0,0.704603960811087,0.880227778010823,NA,NA,1.54300653594771,0.689789907126328,1.3587764436821
"657","Q62433",1,1,1,1,0,1,1,1,1,1,0,1,0.513770417524206,1,1,1,0,0.14024143255109,0.747583880379285,NA,NA,NA,1.02334562050202,0.62167175905718
"658","Q62442",1,1,1,1,1,1,1,1,1,1,1,1,0.36849753445362,1,1,1,1,1,0.8645741280563,NA,NA,NA,NA,NA
"659","Q62446",1,1,0,1,1,1,1,1,0,1,1,1,0.791608892411149,1,0,1,1,1,0.770488920154766,1.22556025810033,NA,NA,NA,NA
"660","Q62465",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.294777521771115,0.599132158354315,NA,NA,NA,0.5006823710912,1.22629702393946
"661","Q63810",0.0102312216635034,1,0,0,1,1,0.000388648826476487,1,0,0,1,1,5.01530473701147e-05,1,0,0,0.775660262744074,0.355106946416142,1.89328933767989,0.84853434446551,0.247513489864372,0.312502301601915,0.885811681427476,1.45406178851505
"662","Q63844",1,0,0,1,0,0.144644781279165,1,0,0,1,0,0.00824183460426258,0.613391219386099,0,0,1,0,0.00106356456822915,1.1520022224813,NA,NA,NA,NA,0.538229352220852
"663","Q640R3",1,1,1,1,0,1,1,1,1,1,0,1,0.960534647523396,1,1,1,0,1,1.14502480303472,NA,NA,NA,NA,0.816950852557668
"664","Q641P0",1,1,1,1,1,1,1,1,1,1,1,1,0.200216905506996,1,1,1,1,1,1.44611414968085,NA,NA,NA,NA,NA
"665","Q64332",1,1,1,0,1,1,1,1,1,0,0.587720679688442,1,0.494519215774565,1,1,0,0.0758422027310399,1,1.34063797440347,NA,NA,NA,0.610980511028609,0.948366212329096
"666","Q64433",1,1,0,0,1,1,1,0.65872858839916,0,0,0.430750399978422,1,0.542313519490458,0.0850053926511229,0,0,0.0555860297088036,1,1.06564254536691,2.60381253035454,NA,NA,1.26661724252298,1.04525062196663
"667","Q64436",0.514198877671336,1,1,0,1,1,0.0190653539526693,1,1,0,1,1,0.00246028171134611,1,1,0,0.167465264130563,0.259704513860767,1.81581099087803,NA,NA,NA,1.54136729814935,0.704166595423222
"668","Q64516",1,1,1,1,1,1,1,1,1,1,1,1,0.519369051417003,1,1,1,1,1,0.787630890052356,NA,NA,NA,NA,NA
"669","Q64519",1,1,1,0,1,1,1,1,1,0,1,1,0.520493286178107,1,1,0,1,1,1.0055712892892,NA,NA,0.675062047166976,1.64239407270201,0.907423175168359
"670","Q64521",1,1,1,0,1,1,1,1,1,0,1,1,0.999487848265388,1,1,0,0.287031023373688,0.931802410670036,0.808484465969395,NA,NA,NA,0.689192992330964,0.951593465452593
"671","Q64676",1,1,0,0,1,1,1,0.276501659676011,0,0,1,1,0.380504735153097,0.035681056755964,0,0,1,0.622065508089523,1.08729425788746,2.06650066311203,1.9479254066636,1.1925039766702,1.29652624116522,1.38410989860545
"672","Q66GT5",1,1,1,1,1,1,1,1,1,1,1,1,0.248126938846205,1,1,1,1,1,1.29540387149083,NA,NA,NA,0.681101309810211,1.20057766367137
"673","Q68FD5",1,0,0,0,1,1,1,0,0,0,1,1,0.979905505090975,0,0,0,0.51289762456901,0.789892865241439,0.948822776304798,0.505929997107317,0.779613827017642,0.372528184527666,0.815491915882912,0.860152827181667
"674","Q68FL4",1,1,1,1,1,1,1,1,1,1,1,1,0.986525831510549,1,1,1,1,1,0.925525768681107,NA,NA,NA,NA,NA
"675","Q69ZK9",1,1,1,1,1,1,1,1,1,1,1,1,0.371230513102385,1,1,1,1,1,0.756717289719626,NA,NA,NA,NA,NA
"676","Q6A078",0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0.349206719622323,1,0.5915639550808,1.79836437358257,0.909839335612673,0.441694849562594,0.681864500850068,0.750900847186147
"677","Q6GQS1",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.819696032517454,NA,NA,NA,NA,NA
"678","Q6IFX2",0,0,1,1,1,0.0496411554468097,0,0,0.682539628759962,0.524981062641821,1,0.00289234620061212,0,0,0.0880780797501003,0.0677459915209118,0.824495241435938,0.000373241770276765,NA,NA,15.2413937007675,12.5173316747427,0.850271153588545,0.112110987607592
"679","Q6IFX3",1,1,0,0,1,1,1,1,0,0,0.62340560574408,1,0.993786547028757,1,0,0,0.0804471511187477,0.812982180217414,1.04820411248515,0.598061236572444,NA,NA,1.33723087574036,1.23680472178699
"680","Q6IFZ6",1,1,1,1,1,1,1,1,1,1,1,1,0.172267449301264,0.941789897599932,1,1,0.719676889992256,0.189533004609285,3.99864707015538,0.843508139196156,0.694937736701903,0.917080088716637,0.625491316645166,0.640750411011634
"681","Q6IFZ9",1,1,1,1,1,1,1,1,1,1,1,1,0.432466726897869,1,1,1,1,1,1.95082567454501,NA,NA,NA,NA,NA
"682","Q6IME9",1,1,1,1,1,1,1,1,1,1,1,1,0.835261564420743,1,1,0.690958248560505,0.432818726622699,1,0.883738167043183,1.35869522588379,0.631950767080628,0.34428636330789,1.34347277089158,1.19182268103898
"683","Q6IRU5",1,1,0,0,1,1,1,1,0,0,1,1,0.766877171479895,1,0,0,0.740804526081056,1,0.964050977877525,0.858402340048616,NA,NA,0.920912559982966,0.873531810183267
"684","Q6NXH9",1,1,0,0,1,1,1,1,0,0,0.452125854129431,1,0.659484918759112,1,0,0,0.0583444174654643,0.942477210361915,0.588668771737536,0.357548509848833,NA,NA,0.107636535007829,1.72406724937883
"685","Q6NXK7",1,1,1,1,1,1,1,1,1,1,1,1,0.42360690415619,1,1,1,1,1,1.16271305570199,NA,NA,NA,NA,NA
"686","Q6P1F6",1,1,1,1,0,1,1,1,1,1,0,0.849293251695454,0.61478372306403,1,1,1,0,0.109596740763548,1.01682186842896,NA,NA,NA,0.888632383378443,1.27727503812913
"687","Q6P542",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.95065980278422,NA,NA,NA,NA,NA
"688","Q6P5H6",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.865679378008145,NA,NA,NA,NA,NA
"689","Q6P9K8",1,1,1,1,1,1,1,1,1,1,1,1,0.387844896070908,1,1,1,1,1,0.876503525508088,NA,NA,NA,NA,NA
"690","Q6PAK3",1,1,1,1,1,1,1,1,1,1,1,1,0.504397051467786,1,1,1,1,1,0.885548449559859,NA,NA,NA,NA,NA
"691","Q6PB66",1,1,1,1,1,1,1,1,1,1,1,1,0.42241904432239,1,1,1,1,1,0.902078057103417,NA,NA,NA,NA,NA
"692","Q6PDL0",1,1,1,0,0,0,0.249306337729784,1,1,0,0,0,0.0321716462627429,1,1,0,0,0,0.784299080116367,NA,NA,NA,1.48648365465213,0.913519980856669
"693","Q6PDM2",1,1,1,1,1,1,1,1,1,1,1,1,0.729922363671571,1,1,1,1,1,0.871835132482826,NA,NA,NA,NA,NA
"694","Q6PE01",1,1,1,1,1,1,1,1,1,1,1,1,0.933831503904025,1,1,1,1,1,1.05498110956453,NA,NA,NA,NA,NA
"695","Q6PER3",1,1,1,1,1,1,0.933871453032959,1,1,1,1,1,0.12051110419188,1,1,1,1,1,1.49950615849408,NA,NA,NA,NA,NA
"696","Q6PHN9",1,1,1,0,1,1,1,1,1,0,1,1,0.40873660604941,1,1,0,1,0.571179354662116,1.19327688226892,1.96650416732191,NA,NA,0.923622566809634,1.37481100695495
"697","Q6PHU5",1,0,0,0,1,1,1,0,0,0,1,1,0.479104827415044,0,0,0,1,1,1.20630324039823,1.08673618555696,NA,NA,1.25397004167136,0.8917046063203
"698","Q6PHZ2",1,0,0,0,1,1,1,0,0,0,0.335916676619009,1,0.702635230500368,0,0,0,0.0433482461471009,0.704603960811087,1.20002171446206,NA,0.680413339634437,0.330008952395902,0.73545884222628,1.0849720315837
"699","Q6PHZ8",1,1,1,1,1,1,1,1,1,1,1,1,0.159901295647269,1,1,1,1,1,0.633712308452793,NA,NA,NA,NA,NA
"700","Q6PIC6",1,1,1,1,0.0860032359263645,1,1,1,1,0.152819262238775,0.00304320151529213,1,0.805858285859761,1,1,0.0197205064726755,0.000392708839846413,1,0.917320094805516,1.16580755365804,0.785063422163515,0.37951884251251,0.59599900507876,0.994601476368498
"701","Q6PIE5",1,1,1,1,1,1,1,1,0.813617586257543,1,1,1,0.78198621773263,0.330969849782495,0.104992987408909,0.304683077324057,0.307592535625639,0.651606539943106,0.819739843045252,0.511609638792307,0.414827698576352,2.23081756815581,0.675267290464912,1.1653099581315
"702","Q6Q477",1,1,1,1,0,1,1,1,1,1,0,1,0.834224842323217,1,1,1,0,1,1.14067638802466,NA,NA,NA,NA,0.882801996124037
"703","Q6WVG3",1,1,1,1,0,1,1,1,1,1,0,1,0.569093002992642,1,1,1,0,0.754024876730189,0.98242648637046,NA,0.312489345985567,1.67158054711246,0.687134502923977,1.17209302325581
"704","Q6ZQ38",1,1,1,1,1,1,1,1,1,1,1,1,0.714931354051318,1,1,1,1,1,0.967453487813086,NA,NA,NA,0.686967989449706,1.34056573449052
"705","Q6ZQ82",1,1,1,1,1,1,1,1,1,1,1,1,0.387319078740816,1,1,1,1,1,0.700957462359303,NA,NA,NA,NA,NA
"706","Q6ZQK5",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.39497417952122,NA,NA,NA,NA,NA
"707","Q6ZWN5",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.719939026804454,NA,NA,NA,NA,NA
"708","Q6ZWR6",1,1,1,1,1,1,1,1,1,1,1,1,0.950634213057499,1,1,1,1,1,0.850087508203894,NA,NA,NA,0.854100106496273,1.03703431011633
"709","Q6ZWU9",1,0,0,1,0,1,1,0,0,1,0,0.453907798508546,0.235441851843439,0,0,1,0,0.0585743678339419,1.3407949962966,NA,NA,NA,0.569281546531502,0.749492004594045
"710","Q6ZWV7",1,0,0,0,1,1,1,0,0,0,1,1,0.714931354051318,0,0,0,0.141472139626301,0.155900273333074,0.985651082147555,0.677996177996178,NA,NA,1.53403082461469,0.695322277847309
"711","Q6ZWX6",1,1,0,0,1,1,1,0.842176053697613,0,0,1,1,0.6810393238316,0.108678304519795,0,0,1,1,0.974127405161886,1.47219043259327,0.535689762286237,0.991737038045946,0.934096692111959,1.0202492211838
"712","Q6ZWY9",1,1,0,0,1,1,1,1,0,0,0.315658898751399,1,0.710743763755159,0.427682368329364,0,0,0.0407340885225468,1,1.29099202618476,1.81566278549037,1.17202194357367,0.700796626054357,0.565865484781333,1.13868849276956
"713","Q71M36",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0.861451597336164,NA,NA,NA,0.549905838041431,1.13157750942571
"714","Q76MZ3",1,0,0,0,1,1,1,0,0,0,1,1,0.882406729744913,0,0,0,0.384084298950941,0.701642276740573,0.977301725874689,1.25129943502825,1.10508474576271,0.561520353677442,0.902263818618228,1.07721354166666
"715","Q78IK2",1,1,1,0,1,1,1,1,1,0,1,1,0.494416917490039,1,1,0,0.601818156293356,0.919847552700879,0.829700765150335,1.01263496439237,1.69452101998622,0.614879649890591,0.743066416835716,1.25742603175839
"716","Q78IK4",1,1,1,1,1,0,1,1,1,1,1,0,0.89076007933993,1,1,1,1,0,1.10156368604828,NA,NA,NA,0.92073264583654,0.936572005189563
"717","Q78J03",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.893998579545455,NA,NA,NA,NA,NA
"718","Q78JE5",0,1,0,1,1,1,0,1,0,1,1,1,0,0.175476207755843,0,1,1,1,0.916631755341433,1.54008323933252,NA,NA,NA,NA
"719","Q791T5",1,1,1,1,1,1,1,1,1,1,1,1,0.317188814180603,1,1,1,1,1,0.741179201485608,NA,NA,NA,NA,0.959314107560405
"720","Q791V5",1,1,1,0,1,1,1,1,1,0,1,1,0.606987412960454,1,1,0,0.300039681941445,1,1.06088133592512,NA,NA,NA,0.854299505393,1.00107379347372
"721","Q7TMB8",1,1,1,1,1,1,1,1,1,1,1,1,0.986024796506801,1,1,1,1,1,0.964615671478727,NA,NA,NA,NA,NA
"722","Q7TME0",0.0019241513526718,0.234876244732742,0.184709723191834,1,1,1,7.41827975405671e-05,0.00838763252313987,0.00338383691782449,0.0348380813174579,0.117593491490753,1,9.57289230184973e-06,0.00108237900798499,0.000436666012273839,0.00449566761448612,0.0151748096157181,0.219460324801062,20.2398988663241,0.0696602686123238,0.132359360577608,0.400641003923269,0.81317670136153,1.27269093484618
"723","Q7TMF3",1,1,1,1,0,1,1,1,1,1,0,1,0.279629547248401,1,1,1,0,1,1.20285847299814,NA,NA,NA,0.715929286315593,0.845840420902726
"724","Q7TMK9",1,1,1,0,0,1,1,1,1,0,0,1,0.432466726897869,1,1,0,0,1,0.896440929312902,NA,NA,NA,NA,NA
"725","Q7TMM9",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"726","Q7TNE1",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.888135058378037,NA,NA,NA,NA,NA
"727","Q7TPB0",1,1,0,0.131353541916829,1,1,1,1,0,0.00183735069250661,1,1,1,1,0,0.000237100256167562,0.593252226449564,0.963151886449882,0.942458580886971,NA,10.013597733711,0.284344863738683,1.17693941440446,0.988618565964271
"728","Q7TPD2",1,1,1,1,1,1,1,1,1,1,1,1,0.87259553596,1,1,1,1,1,1.06729510343022,NA,NA,NA,NA,NA
"729","Q7TPR4",0,1,0,0,1,1,0,1,0,0,1,1,0,0.583332885627791,0,0,0.865071403522193,0.287963843774794,1.17142021738929,2.10253106419145,NA,NA,1.56777590975657,1.95081662794205
"730","Q7TQ95",1,1,1,1,1,1,1,1,1,1,1,1,0.82378028189125,1,1,1,1,1,1.12295230454698,NA,NA,NA,NA,1.23858784893268
"731","Q7TQD2",1,0,1,1,0,1,0.572695818293688,0,1,1,0,1,0.0739033249217533,0,1,1,0,0.377953691821706,2.27458301891702,4.41478190630048,NA,NA,1.32962249937223,0.635242197054288
"732","Q7TQF7",1,1,1,0,1,1,1,1,1,0,1,1,0.34525739959019,1,1,0,0.793923181652188,0.701768798814303,1.07753882915173,NA,2.8778848962898,0.815328270810486,0.992354760992169,0.857075814815683
"733","Q7TSF0",0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0.701768798814303,0.951742364917776,1.14203055084092,2.6324641259065,1.7330489105592,1.31080856163244,0.777539082720779
"734","Q7TSJ2",1,0,0,0,1,1,1,0,0,0,0.0420147256755122,1,0.183838799423514,0,0,0,0.00542177509231158,0.968301656963332,1.24094674778782,0.667675911347947,NA,NA,0.689000898445232,1.05713135866066
"735","Q7Z794.9",1,1,1,0.570428081728879,1,1,1,1,1,0.00789355981975923,1,1,0.714931354051318,0.175476207755843,1,0.00101862157451586,0.51289762456901,1,1.0584702507299,1.87937984701116,0.586912782621109,0.155944983973353,0.934989186709483,0.988068525739383
"736","Q80SW1",1,1,0,0,1,1,1,0.151065668911285,0,0,1,1,0.778362158936742,0.0194942146554098,0,0,0.294327535897465,1,1.29145493187974,5.98506760628426,0.885894618009527,0.342068459924146,6.33946839541668,1.19345731346764
"737","Q80T41",1,1,1,1,1,1,1,1,1,1,1,1,0.19636644529873,1,1,1,1,1,0.814787600459246,NA,NA,NA,NA,NA
"738","Q80TJ1",1,1,1,1,1,1,1,1,1,1,1,1,0.181955080341965,1,1,1,1,1,0.722802809662498,NA,NA,NA,NA,NA
"739","Q80TL4",1,1,1,1,1,1,1,1,1,1,1,1,0.870973957898863,1,1,1,1,1,1.07388178913738,NA,NA,NA,NA,NA
"740","Q80U63",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.00499752597724,NA,NA,NA,NA,NA
"741","Q80UG5",1,0,0,1,0,1,1,0,0,1,0,1,0.79394589351996,0,0,1,0,0.362957823941679,1.29153293105661,1.31444628708311,NA,NA,1.44860616480413,0.898885086654156
"742","Q80UU9",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.671047402999544,NA,NA,NA,NA,NA
"743","Q80UW2",1,1,1,1,1,1,1,1,1,1,1,1,0.519369051417003,1,1,1,1,1,0.953010442123972,NA,NA,NA,NA,NA
"744","Q80VD1",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.909744106895248,NA,NA,NA,NA,NA
"745","Q80VP0",1,1,1,1,1,1,1,1,1,1,1,1,0.986024796506801,1,1,1,1,1,1.08639339097561,NA,NA,NA,NA,NA
"746","Q80WG5",1,1,1,0,1,1,1,1,1,0,1,1,0.419077984190224,1,1,0,0.369703231742315,0.931802410670036,1.20309131155553,NA,2.16702102527758,1.25812645727609,0.838769053781996,1.01765853658537
"747","Q80WJ7",1,1,1,0,1,1,1,1,1,0,0.172240057655833,1,1,1,1,0,0.0222266559993509,0.370474184262097,0.928446798089875,NA,NA,NA,1.50743072230515,0.76991106225642
"748","Q80X71",1,1,1,0,1,1,1,1,1,0,1,1,0.984382220863142,1,1,0,1,0.216161983835463,0.892014907135869,NA,1.07020648967552,0.863192957411373,1.11485411140584,0.649253731343285
"749","Q80X80",1,1,1,1,1,1,1,1,1,1,1,1,0.201283576339103,1,1,1,1,1,1.55859958196477,NA,NA,NA,NA,NA
"750","Q80XI4",1,1,1,1,1,0,1,1,1,1,1,0,0.965917326003896,1,1,1,1,0,0.979753572048363,NA,NA,NA,NA,NA
"751","Q80XN0",1,1,1,0,1,1,1,1,1,0,0.620305356205298,1,0.400750635363545,1,1,0,0.080047080537325,0.19171430684581,1.1364341797144,NA,NA,NA,0.777160125989616,0.821066610749981
"752","Q80XU3",1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1.44532748698274,0.767707177943274,NA,NA,NA,NA
"753","Q80Y14",1,1,1,1,1,1,1,1,1,1,1,1,0.945991928290511,1,1,1,1,1,1.00991219871786,NA,NA,NA,NA,NA
"754","Q80YN3",1,1,1,1,1,1,1,1,1,1,1,1,0.53582666834437,1,1,1,1,1,1.21492284406028,NA,NA,NA,NA,NA
"755","Q80Z24",1,1,1,0,1,1,1,1,1,0,1,1,0.990669495364672,1,1,0,0.571733311901181,1,0.916550397827972,NA,NA,NA,0.865301724137931,0.958870296489765
"756","Q80Z25",1,1,1,1,0,1,1,1,1,1,0,1,0.269379841412368,1,1,1,0,0.519987136822277,1.33770185904481,NA,NA,NA,NA,0.872752591864877
"757","Q80ZJ1",0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.193760339044956,1,0.868075872252522,NA,NA,NA,0.667087382725399,0.917367811655731
"758","Q80ZK0",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.13519657662477,NA,NA,NA,NA,NA
"759","Q80ZS3",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.07309535822402,NA,NA,NA,NA,NA
"760","Q810U3",1,1,1,1,1,1,1,1,1,1,1,1,0.423168490260434,1,1,1,1,1,0.77385088671734,NA,NA,NA,NA,NA
"761","Q810U4",1,1,1,1,1,1,1,1,1,1,1,1,0.258687753134276,1,1,1,1,1,0.819199904180141,NA,NA,NA,NA,NA
"762","Q812A2",1,1,1,1,1,1,1,1,1,1,1,1,0.64362596975391,1,1,1,1,1,0.845165084432493,NA,NA,NA,NA,NA
"763","Q8BFP9",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.13470285302269,NA,NA,NA,NA,NA
"764","Q8BFR5",1,1,0,0,1,1,1,1,0,0,1,1,0.731151676310359,0.890951551613603,0,0,0.634571698886922,1,0.928275648445526,0.827693838214263,0.372293726294845,0.885285652328195,2.07353812823185,0.955838827838828
"765","Q8BFZ2",1,1,1,0,1,1,0.152449255404873,1,1,0,1,1,0.0196727590745006,1,1,0,1,1,2.05053468828593,NA,NA,NA,1.14894373217521,1.25982471946924
"766","Q8BFZ3",1,0,1,0,0,1,1,0,1,0,0,1,0.907368911673183,0,1,0,0,1,0.896370669631285,NA,NA,NA,NA,NA
"767","Q8BFZ9",1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.07366784333501,1.27975952497298,1.60537811144181,3.11358305970649,0.988086511130766,1.05924935124791
"768","Q8BG05",1,0,0,0,1,1,1,0,0,0,0.0656876254482405,1,0.986024796506801,0,0,0,0.00847663588901965,0.844465454462134,1.07170350024395,1.77423760941071,NA,NA,1.70300419189567,0.873421068689864
"769","Q8BG39",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00454188138702,NA,NA,NA,NA,NA
"770","Q8BG51",0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1.0141652337673,NA,NA,NA,NA,NA
"771","Q8BGD9",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.09867562022011,NA,NA,NA,NA,NA
"772","Q8BGH2",1,1,1,1,1,0,1,1,1,1,1,0,0.585615796824108,1,1,1,1,0,0.87482543279492,NA,NA,NA,0.679169457468185,0.856176166991627
"773","Q8BGH4",1,1,1,1,1,1,0.0975813280254223,1,1,1,1,1,0.0125923472129506,1,1,1,1,1,0.40689381933439,NA,NA,NA,NA,NA
"774","Q8BGN8",1,1,1,1,1,1,1,1,1,1,1,1,0.33300636038227,1,1,1,1,1,0.848430332792893,NA,NA,NA,NA,NA
"775","Q8BGR2",1,1,1,1,0,1,1,1,1,1,0,1,0.567448337487127,1,1,1,0,0.479463149517505,0.795492857776597,NA,NA,NA,0.706957756478523,1.53264417845484
"776","Q8BGT5",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.970331753554502,NA,NA,NA,NA,NA
"777","Q8BGT8",1,1,1,1,1,1,1,1,1,1,1,1,0.839731395821715,1,1,1,1,1,1.00399469048587,NA,NA,NA,NA,NA
"778","Q8BGV7",1,1,0,0,1,1,1,1,0,0,1,1,0.345732701464598,1,0,0,1,1,0.695610738986003,1.33469109407254,1.8251437629018,2.04002801755217,1.02595481157399,1.29122318650729
"779","Q8BGY2",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"780","Q8BGZ1",1,1,1,0,1,1,1,1,1,0,0.390329903258747,1,0.432753614984674,1,1,0,0.0503699813160059,1,1.15735556662798,NA,NA,NA,2.07502893036751,0.847500322755602
"781","Q8BGZ7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"782","Q8BH55",1,1,1,0,0,1,1,1,1,0,0,1,0.352633516962235,1,1,0,0,1,1.35412729065659,NA,NA,NA,1.53301033591731,NA
"783","Q8BH57",1,0,0,0,0,1,1,0,0,0,0,1,0.478329546998913,0,0,0,0,1,1.20749319891182,NA,1.2778914430136,2.38660373117555,1.06537356321839,1.44248704663212
"784","Q8BH59",1,1,1,1,0,1,1,1,1,1,0,1,0.88481316321221,1,1,1,0,1,1.1188973454613,NA,NA,NA,0.496250579264438,0.880746540017067
"785","Q8BH95",1,1,1,0.0754898899703624,0.31533013404282,1,1,1,1,0.00106168877994688,0.0109088128537417,1,0.907368911673183,0.20899216245455,0.449748770408075,0.000137005244955286,0.00140772381269116,1,0.895209319501796,1.41254906903879,0.429817769294487,0.239905322351262,1.68106477883283,1.00861444602551
"786","Q8BHL3",1,1,1,1,1,1,1,1,1,1,1,1,0.486698893903211,1,1,1,1,1,1.09505950385518,NA,NA,NA,NA,NA
"787","Q8BHZ0",1,1,1,1,0,1,1,1,1,1,0,1,0.191397024480697,1,1,1,0,1,0.503507653832599,NA,NA,NA,1.06667493222506,0.992166813768755
"788","Q8BIG7",1,1,1,1,1,1,1,1,1,1,1,1,0.742567223213465,1,1,1,1,1,1.02210829862224,NA,NA,NA,NA,NA
"789","Q8BJ48",1,1,1,0,1,1,1,1,1,0,0.81196100219896,1,0.747495994334774,1,1,0,0.104779214117694,0.148908817087925,1.05160224915384,NA,NA,NA,1.18659706203715,0.703707771919544
"790","Q8BJ52",0,1,1,0,1,1,0,1,1,0,1,0.883823106641269,0,1,1,0,1,0.114052633417287,8.57287729326081,NA,NA,0.262227721616511,0.997914846525714,1.24903606919932
"791","Q8BJI1",1,1,1,1,1,1,1,1,1,1,1,1,0.205979075613477,1,1,1,1,1,0.538076054803054,NA,NA,NA,NA,NA
"792","Q8BK30",1,1,1,0,1,1,1,1,1,0,1,1,0.400682289367697,1,1,0,0.24272551978665,1,0.700939003502975,NA,NA,NA,0.636815302446901,0.979857603602507
"793","Q8BKX1",1,1,1,0,1,1,1,1,1,0,1,1,0.613391219386099,1,1,0,0.427245521181748,1,0.999666680216253,NA,NA,0.370843088387078,0.817783176184792,1.06824129665061
"794","Q8BKZ9",1,1,1,1,1,1,1,1,1,1,1,1,0.463737671073666,1,1,1,1,1,1.0173368559317,NA,NA,NA,0.651102464332036,1.14256075874333
"795","Q8BL66",1,1,1,1,1,1,1,1,1,1,1,1,0.504397051467786,1,1,1,1,1,1.00941451346894,NA,NA,NA,NA,NA
"796","Q8BLF1",1,1,1,1,1,1,1,1,1,1,1,1,0.765798815777241,1,1,1,1,1,1.08571314134658,NA,NA,NA,NA,NA
"797","Q8BLK3",1,1,0,0,1,0.0057898202597303,1,1,0,0,1,0.000345129246675697,0.1702068269437,0.818013230043826,0,0,0.337202411005872,4.45370789210023e-05,1.31311064357149,1.44375044814762,1.11809779986163,1.70620098338808,1.3070089659002,3.06772881597097
"798","Q8BLQ9",1,1,1,1,1,1,1,1,1,1,1,1,0.659484918759112,1,1,1,1,1,1.02777777777778,NA,NA,NA,NA,1.34277620396601
"799","Q8BMF4",1,1,0,0,1,1,1,1,0,0,1,1,0.504397051467786,1,0,0,1,0.54458448482858,0.80921305074034,1.00598399784845,NA,NA,1.0342547020566,0.815072173072102
"800","Q8BMJ3",1,0,0,1,1,0,1,0,0,1,1,0,0.298502823119211,0,0,1,1,0,1.40677872994946,4.13375598234819,0.427186276337871,0.953193259829415,NA,NA
"801","Q8BMK4",1,1,1,0,1,1,1,1,1,0,1,0.178075594747303,0.834224842323217,1,1,0,0.24272551978665,0.0229797007745838,1.03990289270328,NA,NA,NA,1.17008516252848,0.825363825363825
"802","Q8BMS1",1,1,1,0,1,1,1,1,1,0,1,1,0.646242793604419,1,1,0,1,1,1.05966239941638,2.07916257769055,2.87885726747356,0.62066857868259,0.954458763079364,0.948826944093558
"803","Q8BNL5",1,1,1,1,1,0,1,1,1,1,1,0,0.480232823466036,1,1,1,1,0,1.08554904611687,NA,NA,NA,0.806064434617814,0.912234195816285
